chrom_PE	start_PE	stop_PE	ID	gene	chrom_region	start_region	stop_region	MIM.Number	total_gene_name	Phenotypes	genetic.category	gene.score	syndromic
chr5	150717236	150717870	NMD_in	DCTN4	chr5	150715662	150718275	614758	DCTN4, P62, DYN4	NA	NA	NA	NA
chr5	151745332	151745449	NMD_in	ATOX1	chr5	151742959	151746278	602270	ATOX1, HAH1	NA	NA	NA	NA
chr5	159098225	159098349	NMD_in	EBF1	chr5	159097130	159099344	164343	EBF, OLF1	NA	NA	NA	NA
chr5	160116688	160117924	NMD_in	PWWP2A	chr5	160094065	160118804	617823	PWWP2A	NA	NA	NA	NA
chr5	168563186	168563233	NMD_in	PANK3	chr5	168561516	168563888	606161	PANK3	NA	NA	NA	NA
chr5	168578836	168579018	NMD_in	PANK3	chr5	168568998	168579255	606161	PANK3	NA	NA	NA	NA
chr5	170641461	170641533	NMD_in	KCNIP1	chr5	170504633	170718757	604660	KCNIP1, KCHIP1	NA	NA	NA	NA
chr5	171028871	171028988	NMD_in	RANBP17	chr5	170968377	171170129	606141	RANBP17	NA	Rare Single Gene Mutation	2	0
chr5	171898214	171898298	NMD_in	FBXW11	chr5	171891604	171899003	605651	FBXW11, FBXW1B, BTRC2, BTRCP2, NEDJED	Neurodevelopmental, jaw, eye, and digital syndrome, 618914 (3), Autosomal dominant	NA	NA	NA
chr5	171907369	171907626	NMD_in	FBXW11	chr5	171900100	171910571	605651	FBXW11, FBXW1B, BTRC2, BTRCP2, NEDJED	Neurodevelopmental, jaw, eye, and digital syndrome, 618914 (3), Autosomal dominant	NA	NA	NA
chr5	171996889	171997050	NMD_in	FBXW11	chr5	171957698	172006457	605651	FBXW11, FBXW1B, BTRC2, BTRCP2, NEDJED	Neurodevelopmental, jaw, eye, and digital syndrome, 618914 (3), Autosomal dominant	NA	NA	NA
chr5	172419005	172419139	NMD_in	SH3PXD2B	chr5	172406352	172422415	613293	SH3PXD2B, TKS4, KIAA1295, FTHS	Frank-ter Haar syndrome, 249420 (3), Autosomal recessive	NA	NA	NA
chr5	172920595	172920696	NMD_in	ERGIC1	chr5	172914838	172924004	617946	ERGIC1, ERGIC32, KIAA1181, AMC2	?Arthrogryposis multiplex congenita 2, neurogenic type, 208100 (3), Autosomal recessive	NA	NA	NA
chr5	173018664	173018775	NMD_in	ATP6V0E1	chr5	172994822	173020237	603931	ATP6V0E1, ATP6H	NA	NA	NA	NA
chr5	175521000	175521019	NMD_in	SFXN1	chr5	175516663	175521918	615569	SFXN1	NA	NA	NA	NA
chr5	176369184	176369392	NMD_in	ARL10	chr5	176368982	176371721	NA	NA	NA	NA	NA	NA
chr5	177247924	177248079	NMD_in	NSD1	chr5	177246796	177248180	606681	NSD1, ARA267, STO, SOTOS	Sotos syndrome, 117550 (3), Autosomal dominant	Rare Single Gene Mutation, Syndromic	1	0
chr5	177459986	177460081	NMD_in	DBN1	chr5	177459740	177460431	126660	DBN1	NA	NA	NA	NA
chr5	177491404	177491420	NMD_in	PDLIM7	chr5	177491146	177491806	605903	PDLIM7, ENIGMA	NA	NA	NA	NA
chr5	177532156	177532200	NMD_in	FAM193B	chr5	177525205	177532442	615813	FAM193B, IRIZIO, KIAA1931	NA	NA	NA	NA
chr5	178622392	178622458	NMD_in	CLK4	chr5	178618778	178623255	607969	CLK4	NA	NA	NA	NA
chr5	178942918	178943060	NMD_in	ZNF454	chr5	178942824	178946358	NA	NA	NA	NA	NA	NA
chr5	179076926	179076996	NMD_in	ZNF354C	chr5	179076571	179077070	619511	ZNF354C, KID3	NA	NA	NA	NA
chr5	179586330	179586474	NMD_in	RUFY1	chr5	179585865	179589545	610327	RUFY1	NA	NA	NA	NA
chr5	179603386	179603478	NMD_in	RUFY1	chr5	179601986	179605875	610327	RUFY1	NA	NA	NA	NA
chr5	180247662	180247727	NMD_in	MAPK9	chr5	180247510	180248972	602896	MAPK9, PRKM9, JNK2	NA	NA	NA	NA
chr5	180279795	180280035	NMD_in	MAPK9	chr5	180269409	180280439	602896	MAPK9, PRKM9, JNK2	NA	NA	NA	NA
chr6	3082547	3082660	NMD_in	RIPK1	chr6	3081116	3083084	603453	RIPK1, RIP1, RIP, IMD57, AIEFL	Immunodeficiency 57 with autoinflammation, 618108 (3), Autosomal recessive; Autoinflammation with episodic fever and lymphadenopathy, 618852 (3), Autosomal dominant	NA	NA	NA
chr6	3156842	3156895	NMD_in	TUBB2A	chr6	3156152	3157406	615101	TUBB2A, CDCBM5	Cortical dysplasia, complex, with other brain malformations 5, 615763 (3), Autosomal dominant	NA	NA	NA
chr6	3412669	3412884	NMD_in	SLC22A23	chr6	3410342	3415751	611697	SLC22A23, C6orf85	NA	NA	NA	NA
chr6	4056527	4056688	NMD_in	PRPF4B	chr6	4056435	4057035	602338	PRPF4B, PRP4	NA	NA	NA	NA
chr6	8082886	8083136	NMD_in	EEF1E1	chr6	8080030	8090185	609206	EEF1E1	NA	NA	NA	NA
chr6	13432071	13432532	NMD_in	GFOD1	chr6	13365662	13486637	NA	NA	NA	NA	NA	NA
chr6	13655554	13655673	NMD_in	RANBP9	chr6	13652681	13657108	603854	RANBP9, RANBPM	NA	NA	NA	NA
chr6	15585824	15585971	NMD_in	DTNBP1	chr6	15533395	15593058	607145	DTNBP1, HPS7	Hermansky-Pudlak syndrome 7, 614076 (3), Autosomal recessive	NA	NA	NA
chr6	17285053	17285165	NMD_in	RBM24	chr6	17284711	17291755	617603	RBM24, RNPC6	NA	NA	NA	NA
chr6	17660869	17660902	NMD_in	NUP153	chr6	17649300	17661652	603948	NUP153	NA	NA	NA	NA
chr6	17705460	17705555	NMD_in	NUP153	chr6	17688618	17706276	603948	NUP153	NA	NA	NA	NA
chr6	18244508	18244603	NMD_in	DEK	chr6	18237516	18249650	125264	DEK, D6S231E	Leukemia, acute nonlymphocytic, 125264 (2)	NA	NA	NA
chr6	24452253	24452446	NMD_in	GPLD1	chr6	24449899	24454014	602515	GPLD1, PIGPLD, GPIPLD	NA	NA	NA	NA
chr6	24910519	24910672	NMD_in	RIPOR2	chr6	24875817	24935837	611410	RIPOR2, FAM65B, C6orf32, KIAA0386, PL48, DFNB104, DFNA21	Deafness, autosomal dominant 21, 607017 (3), Autosomal dominant; ?Deafness, autosomal recessive 104, 616515 (3), Autosomal recessive	NA	NA	NA
chr6	30330495	30330615	NMD_in	TRIM39	chr6	30329770	30330780	605700	TRIM39, RNF23, TFP	NA	NA	NA	NA
chr6	30641787	30641869	NMD_in	ATAT1	chr6	30640603	30642175	615556	ATAT1, MEC17, C6orf134	NA	NA	NA	NA
chr6	30720856	30721124	NMD_in	TUBB	chr6	30720563	30722536	191130	TUBB, TUBB5, M40, CDCBM6, CSCSC1	Symmetric circumferential skin creases, congenital, 1, 156610 (3), Autosomal dominant; Cortical dysplasia, complex, with other brain malformations 6, 615771 (3), Autosomal dominant	NA	NA	NA
chr6	30895853	30895928	NMD_in	DDR1	chr6	30895514	30896620	600408	NEP, EDDR1, NTRK4, TRKE	NA	NA	NA	NA
chr6	31154210	31154306	NMD_in	CCHCR1	chr6	31151122	31154495	605310	CCHCR1, HCR, C6orf18	NA	NA	NA	NA
chr6	31534631	31534853	NMD_in	DDX39B	chr6	31532911	31535366	142560	DDX39B, BAT1, D6S81E	NA	NA	NA	NA
chr6	31536170	31536331	NMD_in	DDX39B	chr6	31535485	31536499	142560	DDX39B, BAT1, D6S81E	NA	NA	NA	NA
chr6	32189192	32189343	NMD_in	PBX2	chr6	32188796	32189694	176311	PBX2, HOX12, G17	NA	NA	NA	NA
chr6	32975020	32975111	NMD_in	BRD2	chr6	32974765	32975383	601540	BRD2, RING3, FSRG1	NA	NA	NA	NA
chr6	33448789	33448868	NMD_in	SYNGAP1	chr6	33447933	33451759	603384	SYNGAP1, MRD5	Intellectual developmental disorder, autosomal dominant 5, 612621 (3), Autosomal dominant	Rare Single Gene Mutation, Syndromic, Functional	1	0
chr6	33574506	33574525	NMD_in	BAK1	chr6	33574214	33575297	600516	BAK1	NA	NA	NA	NA
chr6	34391617	34391806	NMD_in	NUDT3	chr6	34341972	34392263	609228	NUDT3, DIPP, DIPP1	NA	NA	NA	NA
chr6	35058430	35058677	NMD_in	ANKS1A	chr6	35054165	35060146	608994	ANKS1, ODIN, KIAA0229	NA	NA	NA	NA
chr6	36029212	36029264	NMD_in	MAPK14	chr6	36028273	36052698	600289	MAPK14, CSBP1	NA	NA	NA	NA
chr6	36100252	36100267	NMD_in	MAPK14	chr6	36096066	36102570	600289	MAPK14, CSBP1	NA	NA	NA	NA
chr6	36202661	36202684	NMD_in	BRPF3	chr6	36201770	36204657	616856	BRPF3, KIAA1286	NA	NA	NA	NA
chr6	36599821	36600276	NMD_in	SRSF3	chr6	36598983	36601151	603364	SRSF3, SFRS3, SRP20	NA	NA	NA	NA
chr6	37371689	37371806	NMD_in	RNF8	chr6	37371574	37374619	611685	RNF8, KIAA0646	NA	NA	NA	NA
chr6	38307059	38307240	NMD_in	BTBD9	chr6	38288461	38344983	611237	BTBD9, KIAA1880	NA	NA	NA	NA
chr6	39886420	39886446	NMD_in	DAAM2	chr6	39884069	39887485	606627	DAAM2, KIAA0381, NPHS24	Nephrotic syndrome, type 24, 619263 (3), Autosomal recessive	NA	NA	NA
chr6	41920459	41920834	NMD_in	MED20	chr6	41916939	41921004	612915	MED20, TRFP	NA	NA	NA	NA
chr6	42935411	42935472	NMD_in	CNPY3	chr6	42934598	42935573	610774	CNPY3, TNRC5, PRAT4A, ERDA5, DEE60	Developmental and epileptic encephalopathy 60, 617929 (3), Autosomal recessive	NA	NA	NA
chr6	43247162	43247398	NMD_in	TTBK1	chr6	43246768	43252738	619415	TTBK1, BDTK	NA	NA	NA	NA
chr6	43342468	43342595	NMD_in	ZNF318	chr6	43342211	43342675	617512	ZNF318, TZF, ZFP318	NA	NA	NA	NA
chr6	43547315	43547452	NMD_in	XPO5	chr6	43546752	43547607	607845	XPO5, KIAA1291	NA	NA	NA	NA
chr6	43627063	43627145	NMD_in	GTPBP2	chr6	43626948	43628976	607434	GTPBP2, JABELS	Jaberi-Elahi syndrome, 617988 (3), Autosomal recessive	NA	NA	NA
chr6	44272038	44272132	NMD_in	TMEM151B	chr6	44270877	44273065	NA	NA	NA	NA	NA	NA
chr6	45513449	45513652	NMD_in	RUNX2	chr6	45512407	45545216	600211	RUNX2, CBFA1, PEBP2A1, AML3, CCD, CLCD	Metaphyseal dysplasia with maxillary hypoplasia with or without brachydactyly, 156510 (3), Autosomal dominant; Cleidocranial dysplasia, forme fruste, with brachydactyly, 119600 (3), Autosomal dominant; Cleidocranial dysplasia, forme fruste, dental anomalies only, 119600 (3), Autosomal dominant; Cleidocranial dysplasia, 119600 (3), Autosomal dominant	NA	NA	NA
chr6	47603758	47603831	NMD_in	CD2AP	chr6	47599443	47606164	604241	CD2AP, CMS	Glomerulosclerosis, focal segmental, 3, 607832 (3)	NA	NA	NA
chr6	53507169	53507376	NMD_in	GCLC	chr6	53507025	53507479	606857	GCLC, GLCLC	{Myocardial infarction, susceptibility to}, 608446 (3); Hemolytic anemia due to gamma-glutamylcysteine synthetase deficiency, 230450 (3), Autosomal recessive	NA	NA	NA
chr6	53907564	53907588	NMD_in	LRRC1	chr6	53904462	53913853	608195	LRRC1, LANO	NA	Rare Single Gene Mutation, Genetic Association	2	0
chr6	56531933	56532008	NMD_in	DST	chr6	56530133	56532343	113810	DST, BPAG1, DMH, D6S1101, HSAN6, EBS3	?Neuropathy, hereditary sensory and autonomic, type VI, 614653 (3), Autosomal recessive; Epidermolysis bullosa simplex 3, localized or generalized intermediate, with bp230 deficiency, 615425 (3), Autosomal recessive	Rare Single Gene Mutation	2	0
chr6	56609464	56609574	NMD_in	DST	chr6	56609344	56610426	113810	DST, BPAG1, DMH, D6S1101, HSAN6, EBS3	?Neuropathy, hereditary sensory and autonomic, type VI, 614653 (3), Autosomal recessive; Epidermolysis bullosa simplex 3, localized or generalized intermediate, with bp230 deficiency, 615425 (3), Autosomal recessive	Rare Single Gene Mutation	2	0
chr6	70059700	70059796	NMD_in	COL19A1	chr6	70035939	70068422	120165	COL19A1, D6S228E, COL9A1L	NA	NA	NA	NA
chr6	70933882	70933941	NMD_in	B3GAT2	chr6	70894272	70955838	607497	GLCATS, KIAA1963	NA	NA	NA	NA
chr6	71300064	71300218	NMD_in	OGFRL1	chr6	71296817	71301385	NA	NA	NA	NA	NA	NA
chr6	75867431	75867523	NMD_in	MYO6	chr6	75867105	75870646	600970	MYO6, DFNA22, DFNB37	Deafness, autosomal dominant 22, with hypertrophic cardiomyopathy, 606346 (3), Autosomal dominant; Deafness, autosomal dominant 22, 606346 (3), Autosomal dominant; Deafness, autosomal recessive 37, 607821 (3), Autosomal recessive	NA	NA	NA
chr6	78946538	78946607	NMD_in	PHIP	chr6	78946260	78946710	612870	PHIP, CHUJANS, DIDOD	Chung-Jansen syndrome, 617991 (3), Autosomal dominant	Rare Single Gene Mutation, Syndromic	1	0
chr6	79004373	79004436	NMD_in	PHIP	chr6	79003858	79015081	612870	PHIP, CHUJANS, DIDOD	Chung-Jansen syndrome, 617991 (3), Autosomal dominant	Rare Single Gene Mutation, Syndromic	1	0
chr6	83575545	83575621	NMD_in	SNAP91	chr6	83575121	83576022	607923	SNAP91, AP180, KIAA0656	NA	NA	NA	NA
chr6	89977441	89977541	NMD_in	BACH2	chr6	89951862	90008601	605394	BACH2, IMD60	Immunodeficiency 60 and autoimmunity, 618394 (3), Autosomal dominant	NA	NA	NA
chr6	90570225	90570273	NMD_in	MAP3K7	chr6	90568623	90571696	602614	MAP3K7, TAK1, CSCF, FMD2	Frontometaphyseal dysplasia 2, 617137 (3), Autosomal dominant; Cardiospondylocarpofacial syndrome, 157800 (3), Autosomal dominant	NA	NA	NA
chr6	108366859	108366880	NMD_in	AFG1L	chr6	108366332	108401995	617469	AFG1L, AFG1, LACE1	NA	NA	NA	NA
chr6	111193292	111193323	NMD_in	SLC16A10	chr6	111177665	111206591	607550	SLC16A10, TAT1	NA	NA	NA	NA
chr6	111320589	111321049	NMD_in	REV3L	chr6	111315381	111322568	602776	REV3L, POLZ, REV3	NA	NA	NA	NA
chr6	111330185	111330311	NMD_in	REV3L	chr6	111329738	111331675	602776	REV3L, POLZ, REV3	NA	NA	NA	NA
chr6	111472012	111472139	NMD_in	REV3L	chr6	111416472	111482749	602776	REV3L, POLZ, REV3	NA	NA	NA	NA
chr6	116572857	116572984	NMD_in	RWDD1	chr6	116571655	116580294	NA	NA	NA	NA	NA	NA
chr6	118960769	118960863	NMD_in	FAM184A	chr6	118960184	118961760	NA	NA	NA	NA	NA	NA
chr6	122469087	122469276	NMD_in	SERINC1	chr6	122458681	122471698	614548	SERINC1, TMS2, KIAA1253	NA	NA	NA	NA
chr6	126006841	126006953	NMD_in	TRMT11	chr6	125999613	126008391	NA	NA	NA	NA	NA	NA
chr6	131627193	131627296	NMD_in	MED23	chr6	131624989	131627395	605042	MED23, MRT18	Intellectual developmental disorder, autosomal recessive 18, with or without epilepsy, 614249 (3), Autosomal recessive	NA	NA	NA
chr6	135447639	135447812	NMD_in	AHI1	chr6	135447160	135448289	608894	AHI1	Joubert syndrome 3, 608629 (3), Autosomal recessive	Rare Single Gene Mutation, Syndromic, Genetic Association	NA	1
chr6	136269140	136269302	NMD_in	BCLAF1	chr6	136268339	136269436	612588	BCLAF1, BTF, KIAA0164	NA	NA	NA	NA
chr6	136270322	136270382	NMD_in	BCLAF1	chr6	136269612	136271994	612588	BCLAF1, BTF, KIAA0164	NA	NA	NA	NA
chr6	136273962	136274188	NMD_in	BCLAF1	chr6	136273187	136275531	612588	BCLAF1, BTF, KIAA0164	NA	NA	NA	NA
chr6	147351832	147351894	NMD_in	STXBP5	chr6	147339384	147353322	604586	STXBP5	NA	Rare Single Gene Mutation	2	0
chr6	148455459	148455515	NMD_in	SASH1	chr6	148440407	148468544	607955	SASH1, KIAA0790, CAPOK, DUH1	Dyschromatosis universalis hereditaria 1, 127500 (3), Autosomal dominant; ?Cancer, alopecia, pigment dyscrasia, onychodystrophy, and keratoderma, 618373 (3), Autosomal recessive	Rare Single Gene Mutation	2	0
chr6	149678681	149678744	NMD_in	LATS1	chr6	149676737	149679874	603473	LATS1	NA	NA	NA	NA
chr6	149681456	149681522	NMD_in	LATS1	chr6	149680457	149683078	603473	LATS1	NA	NA	NA	NA
chr6	149772047	149772246	NMD_in	PCMT1	chr6	149771266	149773137	176851	PCMT1	NA	NA	NA	NA
chr6	150238978	150239116	NMD_in	PPP1R14C	chr6	150216856	150248745	613242	PPP1R14C, KEPI	NA	NA	NA	NA
chr6	150834978	150835175	NMD_in	PLEKHG1	chr6	150832205	150839832	NA	NA	NA	NA	NA	NA
chr6	154041882	154041978	NMD_in	OPRM1	chr6	154039834	154089825	600018	OPRM1	NA	NA	NA	NA
chr6	154209749	154209852	NMD_in	IPCEF1	chr6	154200040	154212769	NA	NA	NA	NA	NA	NA
chr6	154508055	154508119	NMD_in	CNKSR3	chr6	154450258	154510062	617476	CNKSR3, CNK3	NA	NA	NA	NA
chr6	154741956	154742018	NMD_in	SCAF8	chr6	154733930	154773988	616024	SCAF8, KIAA1116	NA	NA	NA	NA
chr6	157302829	157303035	NMD_in	TMEM242	chr6	157292999	157318781	NA	NA	NA	NA	NA	NA
chr6	159749799	159750009	NMD_in	WTAP	chr6	159748369	159753459	605442	WTAP	NA	NA	NA	NA
chr6	161375565	161375650	NMD_in	PRKN	chr6	161360205	161386793	602544	PRKN, PARK2, PDJ	Adenocarcinoma of lung, somatic, 211980 (3); Parkinson disease, juvenile, type 2, 600116 (3), Autosomal recessive; Ovarian cancer, somatic, 167000 (3)	Rare Single Gene Mutation, Genetic Association	2	0
chr6	163433285	163433337	NMD_in	QKI	chr6	163415335	163455278	609590	QKI, QK1	NA	NA	NA	NA
chr6	166331384	166331406	NMD_in	SFT2D1	chr6	166330247	166342418	NA	NA	NA	NA	NA	NA
chr7	1818083	1818172	NMD_in	MAD1L1	chr7	1816228	1898199	602686	MAD1L1, TXBP181	Prostate cancer, somatic, 176807 (3); Lymphoma, somatic (3)	NA	NA	NA
chr7	2632441	2632632	NMD_in	TTYH3	chr7	2632278	2646852	608919	TTYH3, KIAA1691	NA	NA	NA	NA
chr7	5349598	5349768	NMD_in	TNRC18	chr7	5345810	5351818	NA	NA	NA	NA	NA	NA
chr7	5350171	5350418	NMD_in	TNRC18	chr7	5345810	5351818	NA	NA	NA	NA	NA	NA
chr7	6235653	6235741	NMD_in	CYTH3	chr7	6190531	6272473	605081	CYTH3, PSCD3, ARNO3, GRP1	NA	NA	NA	NA
chr7	6650229	6650331	NMD_in	ZNF316	chr7	6644593	6652302	NA	NA	NA	NA	NA	NA
chr7	11021167	11021277	NMD_in	PHF14	chr7	11013906	11022867	NA	NA	NA	Rare Single Gene Mutation, Syndromic	3	0
chr7	11107301	11107325	NMD_in	PHF14	chr7	11062085	11111349	NA	NA	NA	Rare Single Gene Mutation, Syndromic	3	0
chr7	13986115	13986206	NMD_in	ETV1	chr7	13977480	13986637	600541	ETV1	NA	NA	NA	NA
chr7	14810035	14810148	NMD_in	DGKB	chr7	14757731	14841193	604070	DGKB, DGK, KIAA0718	NA	NA	NA	NA
chr7	16627418	16627482	NMD_in	ANKMY2	chr7	16627178	16636390	NA	NA	NA	NA	NA	NA
chr7	17898396	17898670	NMD_in	SNX13	chr7	17897446	17940283	606589	SNX13, KIAA0713	NA	NA	NA	NA
chr7	20785947	20786042	NMD_in	SP8	chr7	20785795	20786777	608306	SP8, BTD	NA	NA	NA	NA
chr7	20786386	20786583	NMD_in	SP8	chr7	20785795	20786777	608306	SP8, BTD	NA	NA	NA	NA
chr7	22983584	22983676	NMD_in	FAM126A	chr7	22978448	22983943	610531	FAM126A, DRCTNNB1A, HLD5	Leukodystrophy, hypomyelinating, 5, 610532 (3), Autosomal recessive	NA	NA	NA
chr7	23151521	23151688	NMD_in	KLHL7	chr7	23144025	23152066	611119	KLHL7, RP42, PERCHING	Retinitis pigmentosa 42, 612943 (3), Autosomal dominant; PERCHING syndrome, 617055 (3), Autosomal recessive	NA	NA	NA
chr7	23522132	23522432	NMD_in	TRA2A	chr7	23521840	23531788	602718	TRA2A	NA	NA	NA	NA
chr7	27882989	27883243	NMD_in	JAZF1	chr7	27840867	27895219	606246	JAZF1, TIP27	NA	NA	NA	NA
chr7	27952895	27953006	NMD_in	JAZF1	chr7	27895416	27991908	606246	JAZF1, TIP27	NA	NA	NA	NA
chr7	28171379	28171517	NMD_in	JAZF1	chr7	27991981	28180462	606246	JAZF1, TIP27	NA	NA	NA	NA
chr7	30020213	30020304	NMD_in	FKBP14	chr7	30019123	30022664	614505	FKBP14, EDSKSCL2	Ehlers-Danlos syndrome, kyphoscoliotic type, 2, 614557 (3), Autosomal recessive	NA	NA	NA
chr7	30350761	30350837	NMD_in	ZNRF2	chr7	30323737	30355727	612061	ZNRF2	NA	NA	NA	NA
chr7	33035934	33035985	NMD_in	NT5C3A	chr7	33026915	33062567	606224	NT5C3A, NT5C3, UMPH1, PSN1	Anemia, hemolytic, due to UMPH1 deficiency, 266120 (3), Autosomal recessive	NA	NA	NA
chr7	33061831	33061841	NMD_in	NT5C3A	chr7	33026915	33062567	606224	NT5C3A, NT5C3, UMPH1, PSN1	Anemia, hemolytic, due to UMPH1 deficiency, 266120 (3), Autosomal recessive	NA	NA	NA
chr7	35879596	35879719	NMD_in	SEPTIN7	chr7	35873775	35879822	603151	SEPT7, CDC10	NA	NA	NA	NA
chr7	38863321	38863485	NMD_in	VPS41	chr7	38862622	38869145	605485	VPS41, SCAR29	Spinocerebellar ataxia, autosomal recessive 29, 619389 (3), Autosomal recessive	NA	NA	NA
chr7	39954392	39954542	NMD_in	CDK13	chr7	39951852	39987598	603309	CDK13, CDC2L5, CHED, CHDFIDD	Congenital heart defects, dysmorphic facial features, and intellectual developmental disorder, 617360 (3), Autosomal dominant	Rare Single Gene Mutation, Syndromic	NA	1
chr7	41970156	41970171	NMD_in	GLI3	chr7	41967923	41972336	165240	GLI3, PAPA, PAPB	Greig cephalopolysyndactyly syndrome, 175700 (3), Autosomal dominant; Polydactyly, postaxial, types A1 and B, 174200 (3), Autosomal dominant; Pallister-Hall syndrome, 146510 (3), Autosomal dominant; Polydactyly, preaxial, type IV, 174700 (3), Autosomal dominant	NA	NA	NA
chr7	44105334	44105591	NMD_in	AEBP1	chr7	44104918	44106545	602981	AEBP1, ACLP	Ehlers-Danlos syndrome, classic-like, 2, 618000 (3), Autosomal recessive	NA	NA	NA
chr7	44398598	44398795	NMD_in	NUDCD3	chr7	44392485	44404439	610296	NUDCD3, KIAA1068, NUDCL	NA	NA	NA	NA
chr7	45108546	45108646	NMD_in	TBRG4	chr7	45105764	45108826	611325	TBRG4, KIAA0948, CPR2	NA	NA	NA	NA
chr7	55501701	55501922	NMD_in	VOPP1	chr7	55497690	55521071	611915	VOPP1, ECOP, GASP	NA	NA	NA	NA
chr7	70787085	70787136	NMD_in	AUTS2	chr7	70786038	70787208	607270	KIAA0442, MRD26, AUTS2	Intellectual developmental disorder, autosomal dominant 26, 615834 (3), Autosomal dominant	Rare Single Gene Mutation, Syndromic, Genetic Association, Functional	1	0
chr7	72109452	72109486	NMD_in	CALN1	chr7	72106294	72278685	607176	CALN1	NA	NA	NA	NA
chr7	73482837	73482961	NMD_in	BAZ1B	chr7	73478569	73489193	605681	BAZ1B, WSTF, WBSCR9	NA	NA	NA	NA
chr7	73496235	73496309	NMD_in	BAZ1B	chr7	73492921	73498496	605681	BAZ1B, WSTF, WBSCR9	NA	NA	NA	NA
chr7	74715122	74715165	NMD_in	GTF2I	chr7	74714916	74716893	601679	GTF2I, BAP135, WBS	NA	Rare Single Gene Mutation, Genetic Association	2	0
chr7	75881365	75881486	NMD_in	RHBDD2	chr7	75879260	75881828	615203	RHBDD2	NA	NA	NA	NA
chr7	76269638	76269655	NMD_in	SRRM3	chr7	76267435	76281440	NA	NA	NA	NA	NA	NA
chr7	76280055	76280074	NMD_in	SRRM3	chr7	76267435	76281440	NA	NA	NA	NA	NA	NA
chr7	77354063	77354150	NMD_in	GSAP	chr7	77353641	77355212	613552	GSAP, PION	NA	NA	NA	NA
chr7	77750144	77750212	NMD_in	RSBN1L	chr7	77750064	77765494	NA	NA	NA	NA	NA	NA
chr7	77893939	77893992	NMD_in	PHTF2	chr7	77893664	77900710	616785	PHTF2	NA	NA	NA	NA
chr7	78528428	78528610	NMD_in	MAGI2	chr7	78521645	78627119	606382	MAGI2, AIP1, KIAA0705, NPHS15	Nephrotic syndrome, type 15, 617609 (3), Autosomal recessive	NA	NA	NA
chr7	84155330	84155457	NMD_in	SEMA3A	chr7	84134951	84194474	603961	SEMA3A, SEMAD, COLL1, HH16	{Hypogonadotropic hypogonadism 16 with or without anosmia}, 614897 (3), Autosomal dominant	NA	NA	NA
chr7	86970306	86970485	NMD_in	ELAPOR2	chr7	86965024	87059324	614048	ELAPOR2, KIAA1324L, EIG121L	NA	NA	NA	NA
chr7	87448610	87448705	NMD_in	ABCB4	chr7	87447205	87449967	171060	ABCB4, PGY3, MDR3, ICP3	Gallbladder disease 1, 600803 (3), Autosomal recessive, Autosomal dominant; Cholestasis, intrahepatic, of pregnancy, 3, 614972 (3), Autosomal recessive, Autosomal dominant; Cholestasis, progressive familial intrahepatic 3, 602347 (3), Autosomal recessive	NA	NA	NA
chr7	87555888	87555920	NMD_in	ABCB1	chr7	87553932	87561262	171050	ABCB1, PGY1, MDR1, IBD13, CLCs	{Inflammatory bowel disease 13}, 612244 (3); {Colchicine resistance}, 120080 (3)	NA	NA	NA
chr7	88183019	88183076	NMD_in	ADAM22	chr7	88182024	88186614	603709	ADAM22, DEE61	Developmental and epileptic encephalopathy 61, 617933 (3), Autosomal recessive	NA	NA	NA
chr7	90709815	90709956	NMD_in	CDK14	chr7	90604249	90726566	610679	CDK14, PFTK1, PFTAIRE1, KIAA0834	NA	NA	NA	NA
chr7	90737302	90737412	NMD_in	CDK14	chr7	90726812	90747680	610679	CDK14, PFTK1, PFTAIRE1, KIAA0834	NA	NA	NA	NA
chr7	91113165	91113259	NMD_in	CDK14	chr7	91112681	91118064	610679	CDK14, PFTK1, PFTAIRE1, KIAA0834	NA	NA	NA	NA
chr7	91146982	91147115	NMD_in	CDK14	chr7	91118208	91207164	610679	CDK14, PFTK1, PFTAIRE1, KIAA0834	NA	NA	NA	NA
chr7	93285071	93285276	NMD_in	VPS50	chr7	93276305	93291702	616465	VPS50, CCDC132, KIAA1861, NEDMSC	Neurodevelopmental disorder with microcephaly, seizures, and neonatal cholestasis, 619685 (3), Autosomal recessive	NA	NA	NA
chr7	98243143	98243219	NMD_in	TECPR1	chr7	98241244	98243466	614781	TECPR1, KIAA1358	NA	NA	NA	NA
chr7	98964929	98965176	NMD_in	TRRAP	chr7	98964775	98965695	603015	TRRAP, DEDDFA, DFNA75	?Deafness, autosomal dominant 75, 618778 (3), Autosomal dominant; Developmental delay with or without dysmorphic facies and autism, 618454 (3), Autosomal dominant	Rare Single Gene Mutation, Syndromic	2	1
chr7	99563863	99564055	NMD_in	ZNF655	chr7	99560695	99572244	617891	ZNF655, VIK	NA	NA	NA	NA
chr7	100197403	100197613	NMD_in	STAG3	chr7	100197279	100197777	608489	STAG3, POF8, SPGF61	Spermatogenic failure 61, 619672 (3), Autosomal recessive; Premature ovarian failure 8, 615723 (3), Autosomal recessive	NA	NA	NA
chr7	100584294	100584501	NMD_in	LRCH4	chr7	100582459	100585880	NA	NA	NA	NA	NA	NA
